127,AK,Mekoryuk,60.365679,-166.283583
128,AK,Metlakatla,55.121491,-131.579001
129,AK,Meyers Chuck,55.741667,-132.253333
130,AK,Minto,65.058399,-149.691186
131,AK,Moose Pass,60.85852,-149.255911
132,AK,Mountain Village,62.158913,-163.883822
133,AK,Naknek,58.885699,-156.705405
134,AK,Napakiak,60.663758,-161.738144
135,AK,Nenana,64.557656,-149.086744
136,AK,New Stuyahok,59.593533,-157.297205
137,AK,Nightmute,60.479444,-164.723889
138,AK,Nikiski,60.690278,-151.288889
139,AK,Nikolai,63.001603,-154.381247
140,AK,Nikolski,52.988337,-168.788427
141,AK,Ninilchik,60.010833,-151.639604
142,AK,Noatak,66.97553,-160.509453
143,AK,Nome,64.505775,-165.310667
144,AK,Nondalton,60.030837,-154.731675
145,AK,Noorvik,66.836353,-161.044132
146,AK,North Pole,64.78049,-147.369353
147,AK,Northway,62.964167,-141.908611
148,AK,Nuiqsut,70.192737,-150.997119
149,AK,Nulato,64.778024,-157.991353
150,AK,Nunam Iqua,62.509167,-164.453333
151,AK,Nunapitchuk,60.896944,-162.459444
152,AK,Old Harbor,57.202778,-153.303889
153,AK,Ouzinkie,57.925,-152.491667
154,AK,Palmer,61.613814,-149.065323
155,AK,Pedro Bay,59.92238,-153.821856
156,AK,Pelican,57.960833,-136.2275
157,AK,Perryville,55.945289,-159.259333
158,AK,Petersburg,56.827134,-133.160683
159,AK,Pilot Point,57.595193,-157.449272
160,AK,Pilot Station,61.946159,-162.874716
161,AK,Platinum,58.63364,-162.043201
162,AK,Point Baker,56.307858,-133.376372
163,AK,Point Hope,68.312058,-166.72618
164,AK,Point Lay,69.705626,-162.906148
165,AK,Port Alexander,57.05,-135.333333
166,AK,Port Alsworth,60.636416,-154.433803
167,AK,Port Heiden,56.964333,-158.566367
168,AK,Port Lions,57.866667,-152.883333
169,AK,Prudhoe Bay,70.070057,-148.559636
170,AK,Quinhagak,59.738057,-161.874938
171,AK,Rampart,65.383627,-150.011201
172,AK,Red Devil,61.735389,-157.195969
173,AK,Ruby,64.720062,-155.503872
174,AK,Russian Mission,61.591302,-161.558413
175,AK,Saint George Island,56.60324,-169.547257
176,AK,Saint Marys,62.054106,-163.205263
177,AK,Saint Michael,63.47759,-162.109141
178,AK,Saint Paul Island,57.178697,-170.293408
179,AK,Salcha,64.50905,-146.952974
180,AK,Sand Point,55.319236,-160.491435
181,AK,Savoonga,63.679737,-170.470908
182,AK,Scammon Bay,61.845019,-165.581945
183,AK,Selawik,65.713537,-158.534287
184,AK,Seldovia,59.436667,-151.708333
185,AK,Seward,60.132874,-149.39849
186,AK,Shageluk,62.661092,-159.52816
187,AK,Shaktoolik,64.375498,-161.174589
188,AK,Shishmaref,66.230562,-166.137276
189,AK,Shungnak,66.958141,-157.613496
190,AK,Sitka,57.051436,-135.316569
191,AK,Skagway,59.468471,-135.301794
192,AK,Skwentna,61.958333,-151.181667
193,AK,Sleetmute,61.634555,-157.118284
194,AK,Soldotna,60.481778,-151.13582
195,AK,South Naknek,58.736221,-156.850289
196,AK,Stebbins,63.478468,-162.227355
197,AK,Sterling,60.520373,-150.849792
198,AK,Stevens Village,65.995894,-149.118286
199,AK,Sutton,61.796667,-148.462778
200,AK,Takotna,62.948889,-155.566389
201,AK,Talkeetna,62.260516,-150.110097
202,AK,Tanacross,63.385278,-143.346389
203,AK,Tanana,65.156483,-152.103747
204,AK,Tatitlek,60.864722,-146.678611
205,AK,Teller,65.240164,-166.3833
206,AK,Tenakee Springs,57.78,-135.216667
207,AK,Thorne Bay,55.66086,-132.513815
208,AK,Togiak,59.066667,-160.4
209,AK,Tok,63.333333,-142.983333
210,AK,Toksook Bay,60.537,-165.097
211,AK,Trapper Creek,61.441361,-150.284455
212,AK,Tuluksak,61.108848,-160.938924
213,AK,Tuntutuliak,60.8438,-161.6372
214,AK,Tununak,60.539322,-165.097464
215,AK,Two Rivers,64.871944,-147.038056
216,AK,Tyonek,61.117929,-151.348495
217,AK,Unalakleet,63.883478,-160.788365
218,AK,Unalaska,53.887114,-166.519855
219,AK,Valdez,60.895044,-146.195628
220,AK,Venetie,67.010446,-146.413723
221,AK,Wainwright,70.620064,-160.012532
222,AK,Wales,65.688212,-168.520521
223,AK,Ward Cove,55.408333,-131.725
224,AK,Wasilla,61.5814,-149.4394
225,AK,White Mountain,64.702791,-163.42185
226,AK,Whittier,60.775,-148.683333
227,AK,Willow,61.771511,-150.188891
228,AK,Wrangell,56.433524,-132.352918
229,AK,Yakutat,59.620211,-139.778858
230,AL,Abbeville,31.575479,-85.279044
231,AL,Abernant,33.290278,-87.198056
232,AL,Adamsville,33.588437,-86.959727
233,AL,Addison,34.205571,-87.194766
234,AL,Adger,33.434277,-87.167455
235,AL,Akron,32.872354,-87.708558
236,AL,Alabaster,33.236868,-86.812861
237,AL,Alberta,32.144889,-87.342503
238,AL,Albertville,34.273859,-86.206447
239,AL,Alexander City,32.941445,-85.951086
240,AL,Alexandria,33.780785,-85.892447
241,AL,Aliceville,33.122813,-88.166689
242,AL,Allgood,33.911944,-86.509444
243,AL,Alma,31.463889,-87.753889
244,AL,Alpine,33.331165,-86.208934
245,AL,Alton,33.579167,-86.6375
246,AL,Altoona,34.042916,-86.350879
247,AL,Andalusia,31.297142,-86.490468
248,AL,Anderson,34.951777,-87.272327
249,AL,Annemanie,32.052778,-87.570833
250,AL,Anniston,33.653896,-85.838152
251,AL,Arab,34.328339,-86.489638
252,AL,Ardmore,34.980447,-86.834612
253,AL,Ariton,31.582996,-85.707716
254,AL,Arley,34.063234,-87.182761
255,AL,Arlington,32.066784,-87.559691
256,AL,Ashford,31.1888,-85.253488
257,AL,Ashland,33.247363,-85.828976
258,AL,Ashville,33.837366,-86.255167
259,AL,Athens,34.803604,-86.970733
260,AL,Atmore,31.057245,-87.487347
261,AL,Attalla,34.029597,-86.096717
262,AL,Auburn,32.602043,-85.489001
263,AL,Auburn University,32.601,-85.4882
264,AL,Autaugaville,32.462462,-86.714938
265,AL,Axis,31.006817,-88.04274
266,AL,Baileyton,34.268298,-86.621299
267,AL,Banks,31.836792,-85.799844
268,AL,Bankston,33.70083,-87.68965
269,AL,Bay Minette,30.86354,-87.76444
270,AL,Bayou La Batre,30.407983,-88.250697
271,AL,Bear Creek,34.213469,-87.686083
272,AL,Beatrice,31.727324,-87.171912
273,AL,Beaverton,33.942877,-88.01567
274,AL,Belk,33.6475,-87.931389
275,AL,Bellamy,32.448889,-88.133611
276,AL,Belle Mina,34.656667,-86.879167
277,AL,Bellwood,31.173056,-85.793333
278,AL,Berry,33.694485,-87.622563
279,AL,Bessemer,33.409002,-86.947547
280,AL,Billingsley,32.610578,-86.716301
281,AL,Birmingham,33.519,-86.8014
282,AL,Birmingham,33.401559,-86.705511
283,AL,Black,31.01318,-85.745634
284,AL,Blountsville,34.092937,-86.568628
285,AL,Boaz,34.173889,-86.121111
286,AL,Boaz,34.173686,-86.148003
287,AL,Boligee,32.774646,-88.026652
288,AL,Bon Air,33.263611,-86.335556
289,AL,Bon Secour,30.328883,-87.721355
290,AL,Booth,32.500278,-86.571944
291,AL,Boykin,32.077778,-87.281389
292,AL,Brantley,31.570963,-86.274343
293,AL,Bremen,33.973664,-87.004281
294,AL,Brent,32.93567,-87.211387
295,AL,Brewton,31.118926,-87.067325
296,AL,Bridgeport,34.944638,-85.727681
297,AL,Brierfield,33.042747,-86.951672
298,AL,Brilliant,34.037702,-87.756315
299,AL,Brooklyn,31.2625,-86.771111
300,AL,Brookside,33.637778,-86.916667
301,AL,Brookwood,33.277523,-87.309025
302,AL,Brownsboro,34.716733,-86.468703
303,AL,Brundidge,31.701324,-85.817668
304,AL,Bryant,34.945026,-85.632445
305,AL,Bucks,31.010278,-88.024167
306,AL,Buhl,33.249448,-87.718886
307,AL,Burnt Corn,31.458009,-86.925771
308,AL,Burnwell,33.707778,-87.0875
309,AL,Butler,32.082906,-88.206391
310,AL,Bynum,33.613056,-85.961111
311,AL,Calera,33.1098,-86.755987
312,AL,Calvert,31.160556,-88.031111
313,AL,Camden,32.004732,-87.295049
314,AL,Camp Hill,32.782749,-85.64738
315,AL,Campbell,31.963512,-88.006072
316,AL,Capshaw,34.773056,-86.792778
317,AL,Carbon Hill,33.909252,-87.540328
318,AL,Cardiff,33.645556,-86.933611
319,AL,Carlton,31.322449,-87.837793
320,AL,Carrollton,33.248506,-88.132122
321,AL,Castleberry,31.326113,-87.026754
322,AL,Catherine,32.182,-87.483623
323,AL,Cecil,32.300891,-86.011241
324,AL,Cedar Bluff,34.241662,-85.602567
325,AL,Centre,34.111592,-85.609229
326,AL,Centreville,32.950324,-87.11924
327,AL,Chancellor,31.173379,-85.910897
328,AL,Chapman,31.671111,-86.712222
329,AL,Chatom,31.487638,-88.269887
330,AL,Chelsea,33.371582,-86.614132
331,AL,Cherokee,34.744188,-87.972445
332,AL,Childersburg,33.266928,-86.337622
333,AL,Choccolocco,33.659167,-85.703611
334,AL,Chunchula,30.991178,-88.131126
335,AL,Citronelle,31.042533,-88.254949
336,AL,Clanton,32.835532,-86.642472
337,AL,Clay,33.7025,-86.599722
338,AL,Clayton,31.887413,-85.450932
339,AL,Cleveland,33.992106,-86.559355
340,AL,Clinton,32.913611,-87.9925
341,AL,Clio,31.68521,-85.590419
342,AL,Clopton,31.602843,-85.482308
343,AL,Cloverdale,34.938611,-87.771389
344,AL,Coaling,33.158889,-87.340833
345,AL,Coden,30.418834,-88.168276
346,AL,Coffee Springs,31.138758,-85.918224
347,AL,Coffeeville,31.78428,-88.071542
348,AL,Coker,33.252612,-87.636528
349,AL,Collinsville,34.267957,-85.861969
350,AL,Columbia,31.335235,-85.145488
351,AL,Columbiana,33.176964,-86.616145
352,AL,Cook Springs,33.589722,-86.361944
353,AL,Coosada,32.496667,-86.331667
354,AL,Cordova,33.768033,-87.18406
355,AL,Cottondale,33.176667,-87.387051
356,AL,Cottonton,32.146667,-85.073889
357,AL,Cottonwood,31.098934,-85.375665
358,AL,Courtland,34.671866,-87.314255
359,AL,Cowarts,31.2,-85.304722
360,AL,Coy,31.888851,-87.392558
361,AL,Cragford,33.217148,-85.710797
362,AL,Crane Hill,34.082117,-87.048395
363,AL,Creola,30.901267,-88.017414
364,AL,Cropwell,33.506448,-86.280026
365,AL,Crossville,34.258784,-86.030575
366,AL,Cuba,32.410973,-88.361083
367,AL,Cullman,34.176146,-86.829777
368,AL,Cusseta,32.803194,-85.215791
369,AL,Dadeville,32.82239,-85.770395
370,AL,Daleville,31.281091,-85.730473
371,AL,Danville,34.452189,-87.053187
372,AL,Daphne,30.61972,-87.889522
373,AL,Dauphin Island,30.252057,-88.109644
374,AL,Daviston,33.033471,-85.753831
375,AL,Dawson,34.356838,-85.929161
376,AL,De Armanville,33.626389,-85.751389
377,AL,Deatsville,32.613405,-86.338211
378,AL,Decatur,34.589599,-86.98868
379,AL,Deer Park,31.184892,-88.32731
380,AL,Delmar,34.17,-87.605833
381,AL,Delta,33.457303,-85.679279
382,AL,Demopolis,32.490792,-87.839669
383,AL,Detroit,34.010874,-88.16063
384,AL,Dickinson,31.717167,-87.656929
385,AL,Dixons Mills,32.067209,-87.745356
386,AL,Docena,33.559444,-86.931111
387,AL,Dolomite,33.465424,-86.956435
388,AL,Dora,33.734947,-87.040148
389,AL,Dothan,31.202888,-85.418036
390,AL,Double Springs,34.138682,-87.397431
391,AL,Douglas,34.173611,-86.323611
392,AL,Dozier,31.506614,-86.366315
393,AL,Duncanville,33.082815,-87.494977
394,AL,Dutton,34.604558,-85.906729
395,AL,East Tallassee,32.607222,-85.808056
396,AL,Eastaboga,33.603132,-85.96075
397,AL,Echola,33.316559,-87.807202
398,AL,Eclectic,32.65419,-86.031614
399,AL,Edwardsville,33.707222,-85.509167
400,AL,Eight Mile,30.795074,-88.182311
401,AL,Elba,31.41373,-86.077728
402,AL,Elberta,30.394239,-87.58896
403,AL,Eldridge,33.931546,-87.619397
404,AL,Elkmont,34.915241,-86.910452
405,AL,Elmore,32.545378,-86.316134
406,AL,Elrod,33.343678,-87.801429
407,AL,Emelle,32.754963,-88.305747
408,AL,Empire,33.825589,-87.016139
409,AL,Enterprise,31.340789,-85.842111
410,AL,Epes,32.763371,-88.161443
411,AL,Equality,32.813908,-86.105064
412,AL,Estillfork,34.913017,-86.171571
413,AL,Ethelsville,33.386816,-88.221987
414,AL,Eufaula,31.905063,-85.165605
415,AL,Eutaw,32.888871,-87.930297
416,AL,Eva,34.347778,-86.704427
417,AL,Excel,31.427778,-87.341389
418,AL,Fackler,34.82589,-85.984648
419,AL,Fairfield,33.473494,-86.918262
420,AL,Fairhope,30.50116,-87.883546
421,AL,Falkville,34.347653,-86.913086
422,AL,Faunsdale,32.423259,-87.618079
423,AL,Fayette,33.697397,-87.834647
424,AL,Fitzpatrick,32.151607,-85.888329
425,AL,Five Points,33.042408,-85.324264
426,AL,Flat Rock,34.807598,-85.708372
427,AL,Flomaton,31.040233,-87.266365
428,AL,Florala,31.017194,-86.338528
429,AL,Florence,34.830547,-87.655985
430,AL,Foley,30.400664,-87.685737
431,AL,Forest Home,31.85318,-86.786377
432,AL,Forkland,32.644661,-87.881676
433,AL,Fort Davis,32.28945,-85.700688
434,AL,Fort Deposit,31.995979,-86.576142
435,AL,Fort Mitchell,32.341389,-85.021667
436,AL,Fort Payne,34.436792,-85.712394
437,AL,Fort Rucker,31.348011,-85.721374
438,AL,Fosters,33.135859,-87.735688
439,AL,Franklin,31.723815,-87.441237
440,AL,Frankville,31.64684,-88.133185
441,AL,Frisco City,31.423478,-87.381744
442,AL,Fruitdale,31.348843,-88.376597
443,AL,Fruithurst,33.771732,-85.43814
444,AL,Fulton,31.790947,-87.708065
445,AL,Fultondale,33.611283,-86.813614
446,AL,Furman,32.006667,-86.966944
447,AL,Fyffe,34.437284,-85.928849
448,AL,Gadsden,33.997248,-86.010279
449,AL,Gainestown,31.425822,-87.682176
450,AL,Gainesville,32.908364,-88.271558
451,AL,Gallant,33.997586,-86.234606
452,AL,Gallion,32.529771,-87.698542
453,AL,Gantt,31.416909,-86.419836
454,AL,Garden City,34.014444,-86.746944
455,AL,Gardendale,33.71891,-86.822481
456,AL,Gaylesville,34.357324,-85.558893
457,AL,Geneva,31.041445,-85.884748
458,AL,Georgiana,31.628662,-86.733965
459,AL,Geraldine,34.343864,-86.040393
460,AL,Gilbertown,31.866602,-88.326514
461,AL,Glen Allen,33.899444,-87.730278
462,AL,Glenwood,31.664143,-86.170972
463,AL,Goodsprings,33.668889,-87.231667
464,AL,Goodwater,33.074642,-86.078149
465,AL,Goodway,31.336667,-87.425833
466,AL,Gordo,33.346917,-87.900504
467,AL,Gordon,31.10019,-85.123412
468,AL,Goshen,31.82497,-86.104851
469,AL,Grady,32.019397,-86.129246
470,AL,Graham,33.462976,-85.334034
471,AL,Grand Bay,30.498288,-88.32825
472,AL,Grant,34.495902,-86.259041
473,AL,Graysville,33.63356,-86.948221
474,AL,Green Pond,33.225,-87.126389
475,AL,Greensboro,32.716721,-87.590494
476,AL,Greenville,31.810036,-86.622919
477,AL,Grove Hill,31.675502,-87.763571
478,AL,Groveoak,34.435874,-86.040023
479,AL,Guin,33.967624,-87.90238
480,AL,Gulf Shores,30.268954,-87.712795
481,AL,Guntersville,34.32193,-86.305463
482,AL,Gurley,34.713964,-86.394028
483,AL,Hackleburg,34.267803,-87.860762
484,AL,Haleyville,34.231423,-87.593811
485,AL,Hamilton,34.153413,-88.008521
486,AL,Hanceville,34.051569,-86.784844
487,AL,Hardaway,32.312939,-85.883837
488,AL,Harpersville,33.36746,-86.429441
489,AL,Hartford,31.08598,-85.719204
490,AL,Hartselle,34.448206,-86.924235
491,AL,Harvest,34.82732,-86.749929
492,AL,Hatchechubbee,32.284531,-85.302882
493,AL,Hayden,33.885806,-86.81767
494,AL,Hayneville,32.195707,-86.654994
495,AL,Hazel Green,34.949627,-86.593484
496,AL,Headland,31.353406,-85.332277
497,AL,Heflin,33.611515,-85.588471
498,AL,Helena,33.316978,-86.813786
499,AL,Henagar,34.618604,-85.727381
500,AL,Higdon,34.873247,-85.622507
501,AL,Highland Home,31.928292,-86.297111
502,AL,Hillsboro,34.64763,-87.180379
503,AL,Hodges,34.341664,-87.959023
504,AL,Hollins,33.1175,-86.144444
505,AL,Holly Pond,34.190085,-86.617441
506,AL,Hollytree,34.798979,-86.233627
507,AL,Hollywood,34.730428,-85.953173
508,AL,Holy Trinity,32.222222,-85.005278
509,AL,Honoraville,31.878397,-86.398064
510,AL,Hope Hull,32.224256,-86.393189
511,AL,Horton,34.190033,-86.317318
512,AL,Houston,34.118042,-87.26183
513,AL,Huntsville,34.726866,-86.567318
514,AL,Hurtsboro,32.245429,-85.395903
515,AL,Huxford,31.22,-87.461944
516,AL,Ider,34.735059,-85.641577
517,AL,Irvington,30.480241,-88.239563
518,AL,Jachin,32.244174,-88.233356
519,AL,Jack,31.552392,-86.043083
520,AL,Jackson,31.513098,-87.867192
521,AL,Jacksons Gap,32.879698,-85.848662
522,AL,Jacksonville,33.830966,-85.77518
523,AL,Jasper,33.871672,-87.249144
524,AL,Jefferson,32.386667,-87.898056
525,AL,Jemison,32.980539,-86.718052
526,AL,Jones,32.608515,-86.889266
527,AL,Joppa,34.283739,-86.551939
528,AL,Kansas,33.901667,-87.551944
529,AL,Kellerman,33.340556,-87.304722
530,AL,Kellyton,32.979068,-86.048397
531,AL,Kennedy,33.574964,-88.05172
532,AL,Kent,32.618889,-85.948611
533,AL,Killen,34.901632,-87.508185
534,AL,Kimberly,33.768355,-86.808417
535,AL,Kinston,31.262118,-86.069532
536,AL,Knoxville,32.982423,-87.791855
537,AL,Laceys Spring,34.499647,-86.612869
538,AL,Lafayette,32.925237,-85.442563
539,AL,Lanett,32.861609,-85.21608
540,AL,Langston,34.497831,-86.10563
541,AL,Lapine,31.985423,-86.278534
542,AL,Lawley,32.864558,-86.956708
543,AL,Leeds,33.528333,-86.574824
544,AL,Leesburg,34.191083,-85.77051
545,AL,Leighton,34.710982,-87.522133
546,AL,Lenox,31.327261,-87.19671
547,AL,Leroy,31.491021,-87.968672
548,AL,Lester,34.918364,-87.143396
549,AL,Letohatchee,32.086199,-86.488013
550,AL,Lexington,34.955924,-87.393519
551,AL,Lillian,30.39724,-87.474452
552,AL,Lincoln,33.605913,-86.111152
553,AL,Linden,32.305343,-87.795358
554,AL,Lineville,33.328613,-85.734609
555,AL,Lisman,32.217722,-88.323419
556,AL,Little River,31.22459,-87.754796
557,AL,Livingston,32.588509,-88.173592
558,AL,Loachapoka,32.604167,-85.593333
559,AL,Lockhart,31.010278,-86.349722
560,AL,Locust Fork,33.9075,-86.615278
561,AL,Logan,34.184079,-87.038115
562,AL,Louisville,31.794262,-85.558062
563,AL,Lower Peach Tree,31.850365,-87.568224
564,AL,Lowndesboro,32.300292,-86.609868
565,AL,Loxley,30.617964,-87.75624
566,AL,Luverne,31.70739,-86.256601
567,AL,Lynn,34.052984,-87.539814
568,AL,Madison,34.6578,-86.8056
569,AL,Madison,34.7837,-86.7486
570,AL,Magnolia,32.141931,-87.699815
571,AL,Magnolia Springs,30.394497,-87.785781
572,AL,Malcolm,31.191111,-88.0075
573,AL,Malvern,31.157528,-85.522327
574,AL,Maplesville,32.804507,-86.871704
575,AL,Marbury,32.639373,-86.510138
576,AL,Margaret,33.686111,-86.475
577,AL,Marion,32.646301,-87.331437
578,AL,Marion Junction,32.426589,-87.270181
579,AL,Mathews,32.128288,-86.041262
580,AL,Maylene,33.231694,-86.872745
581,AL,Mc Calla,33.284546,-87.102379
582,AL,Mc Intosh,31.236108,-88.051102
583,AL,Mc Kenzie,31.54495,-86.735615
584,AL,Mc Shan,33.381667,-88.143333
585,AL,Mc Williams,31.845556,-87.088333
586,AL,Megargel,31.379722,-87.428333
587,AL,Melvin,31.930278,-88.458889
588,AL,Mentone,34.587236,-85.577728
589,AL,Meridianville,34.861779,-86.578879
590,AL,Mexia,31.506944,-87.388333
591,AL,Midland City,31.36716,-85.513033
592,AL,Midway,32.09552,-85.531523
593,AL,Millbrook,32.499485,-86.364125
594,AL,Millerville,33.158959,-85.969001
595,AL,Millport,33.54013,-88.200003
596,AL,Millry,31.626871,-88.355872
597,AL,Minter,32.095387,-86.92497
598,AL,Mobile,30.6959,-88.0434
599,AL,Monroeville,31.51533,-87.340993
600,AL,Montevallo,33.124765,-86.862228
601,AL,Montgomery,32.3743,-86.3118
602,AL,Montrose,30.565556,-87.901667
603,AL,Moody,33.584132,-86.51557
604,AL,Mooresville,34.628333,-86.880278
605,AL,Morris,33.739172,-86.772551
606,AL,Morvin,31.967305,-87.972897
607,AL,Moulton,34.505836,-87.222385
608,AL,Moundville,32.978853,-87.615134
609,AL,Mount Hope,34.462969,-87.451453
610,AL,Mount Meigs,32.3625,-86.101944
611,AL,Mount Olive,33.67678,-86.87171
612,AL,Mount Vernon,31.097375,-88.035044
613,AL,Mulga,33.540696,-87.043998
614,AL,Munford,33.540987,-85.936322
615,AL,Muscadine,33.752913,-85.378907
616,AL,Muscle Shoals,34.756136,-87.630443
617,AL,Myrtlewood,32.250278,-87.949722
618,AL,Nanafalia,32.112778,-87.988056
619,AL,Natural Bridge,34.093333,-87.601944
620,AL,Nauvoo,33.929859,-87.432449
621,AL,Needham,32.012165,-88.345798
622,AL,New Brockton,31.36898,-85.940386
623,AL,New Castle,33.648889,-86.768611
624,AL,New Hope,34.549445,-86.3961
625,AL,New Market,34.899991,-86.448742
626,AL,Newbern,32.551465,-87.561472
627,AL,Newton,31.331064,-85.599229
628,AL,Newville,31.440295,-85.328741
629,AL,Normal,34.788889,-86.571944
630,AL,Northport,33.2605,-87.5872
631,AL,Notasulga,32.543727,-85.68707
632,AL,Oak Hill,31.925,-87.0825
633,AL,Oakman,33.700174,-87.368574
634,AL,Odenville,33.675611,-86.408952
635,AL,Ohatchee,33.778779,-86.025357
636,AL,Oneonta,33.925858,-86.474118
637,AL,Opelika,32.627771,-85.358629
638,AL,Opp,31.279861,-86.257105
639,AL,Orange Beach,30.290596,-87.555888
640,AL,Orrville,32.294859,-87.221368
641,AL,Owens Cross Roads,34.612859,-86.466577
642,AL,Oxford,33.596829,-85.83347
643,AL,Ozark,31.439069,-85.643629
